,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,treatment
20954,ENSG00000250098,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20955,ENSG00000250111,2.47326031679321,-0.4577572717187609,1.5762062558092826,-0.2904171138971475,0.7714971526240604,0.9977951969492663,nZF139
20956,ENSG00000250116,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
20957,ENSG00000250120,0.7303238970910844,-2.925209215081297,3.5796281406257626,-0.8171824279406673,0.41382418294544243,0.9977951969492663,nZF139
20958,ENSG00000250130,1.474671959747973,0.1372503377846206,2.0222165662449876,0.06787123598709209,0.9458881362945369,0.9977951969492663,nZF139
20959,ENSG00000250131,11.695292342084384,-0.05207107653810603,0.7344922637363517,-0.0708939754834465,0.9434821381804989,0.9977951969492663,nZF139
20960,ENSG00000250132,16.111024866866472,-0.7632893608920799,0.6390878523337031,-1.1943418390833758,0.23234427765488708,0.9977951969492663,nZF139
20961,ENSG00000250135,81.60132548719854,0.27609978766762866,0.2884653685943606,0.9571332219635683,0.3385000171092518,0.9977951969492663,nZF139
20962,ENSG00000250138,0.7164737245675419,-0.785597903519097,3.151660970620481,-0.24926472448730197,0.8031560160428688,0.9977951969492663,nZF139
20963,ENSG00000250144,0.49236909226084746,0.17367890609984732,3.6896850725678174,0.047071471598245755,0.9624562644916428,0.9977951969492663,nZF139
20964,ENSG00000250148,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
20965,ENSG00000250151,42.14794319938756,-0.1401038074488143,0.3915896265295237,-0.3577822239329703,0.7205062944361679,0.9977951969492663,nZF139
20966,ENSG00000250159,28.744068910834706,-0.22923490872953411,0.48371660758458257,-0.47390332507748384,0.6355688479857595,0.9977951969492663,nZF139
20967,ENSG00000250166,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
20968,ENSG00000250167,0.774483724738543,-0.919682522915956,3.0725736413383755,-0.2993199285909885,0.7646959504010116,0.9977951969492663,nZF139
20969,ENSG00000250170,0.9538631983997019,-1.4447736058335054,2.683906603085765,-0.5383099412522059,0.5903630892451668,0.9977951969492663,nZF139
20970,ENSG00000250182,41.15894285184257,0.2558639848582841,0.39657696474037235,0.645181156766861,0.5188097958543991,0.9977951969492663,nZF139
20971,ENSG00000250186,7.819394231280007,0.596340888609641,0.9030023035583702,0.6603979704810281,0.5089984742420701,0.9977951969492663,nZF139
20972,ENSG00000250195,0.5365289199083061,2.6073373259515344,4.155246350177648,0.6274808052812715,0.5303441144557656,0.9977951969492663,nZF139
20973,ENSG00000250197,6.364313255159547,-0.7763589083396487,1.0061386817587268,-0.7716221654281059,0.44033824229985663,0.9977951969492663,nZF139
20974,ENSG00000250202,0.7164737245675419,-0.785597903519097,3.151660970620481,-0.24926472448730197,0.8031560160428688,0.9977951969492663,nZF139
20975,ENSG00000250218,31.673320601980585,0.18153206651314666,0.46931415480372535,0.38680287959579285,0.6989021452435438,0.9977951969492663,nZF139
20976,ENSG00000250220,11.39371757897367,-0.2645935128801295,0.7569204411759235,-0.3495658176030586,0.7266645679046511,0.9977951969492663,nZF139
20977,ENSG00000250222,65.49647612126314,0.0038113772943406815,0.31870258414442937,0.0119590410745256,0.9904582932055296,0.9983667372828745,nZF139
20978,ENSG00000250230,4.8670496637514145,1.207198810234409,1.2045569790143482,1.002193197387991,0.316250292646969,0.9977951969492663,nZF139
20979,ENSG00000250240,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20980,ENSG00000250241,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
20981,ENSG00000250244,0.4766489337008125,0.13931086593146874,3.733111186705853,0.03731763104929069,0.9702317477394085,0.9977951969492663,nZF139
20982,ENSG00000250250,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20983,ENSG00000250251,1.9386013829213966,-0.5626669739987212,1.8156408715444345,-0.30989992724723203,0.7566370581322538,0.9977951969492663,nZF139
20984,ENSG00000250254,1.2657221550032365,2.1445599004879385,2.4424343343121775,0.8780419888307358,0.379920932591681,0.9977951969492663,nZF139
20985,ENSG00000250256,0.5365289199083061,2.6073373259515344,4.155246350177648,0.6274808052812715,0.5303441144557656,0.9977951969492663,nZF139
20986,ENSG00000250260,0.4766489337008125,0.13931086593146874,3.733111186705853,0.03731763104929069,0.9702317477394085,0.9977951969492663,nZF139
20987,ENSG00000250264,3.233328538010134,0.37322054143980443,1.3872818232687782,0.26903008111243376,0.7879065343610174,0.9977951969492663,nZF139
20988,ENSG00000250266,7.179564821557086,0.6529860736923023,0.9634243835332664,0.6777761543646411,0.4979136324747431,0.9977951969492663,nZF139
20989,ENSG00000250273,15.89276827198704,0.03430258045844784,0.6326767895122095,0.05421817431439985,0.9567613409721886,0.9977951969492663,nZF139
20990,ENSG00000250280,0.4772142646988894,-2.3162786539879106,4.048023858780015,-0.5721998522721123,0.5671865875727213,0.9977951969492663,nZF139
20991,ENSG00000250286,0.4766489337008125,0.13931086593146874,3.733111186705853,0.03731763104929069,0.9702317477394085,0.9977951969492663,nZF139
20992,ENSG00000250299,0.773918393740466,1.0937552186901394,2.9061123126771258,0.37636371241363564,0.7066465194381234,0.9977951969492663,nZF139
20993,ENSG00000250302,1.8028164059096194,1.4694427394634937,1.949440915367465,0.7537764945220241,0.45098344048031147,0.9977951969492663,nZF139
20994,ENSG00000250303,1.758656578262161,0.5762231817115777,1.8880137850922365,0.30520072801450815,0.760213277966968,0.9977951969492663,nZF139
